state_accident_id,dt,latitude,longitude,city,county,street_1,street_2,crash_type,death_count,severe_injury_count
19490896,2024-01-01T06:49:00,40.690239133069085,-73.85011226964706,Queens,Queens,WOODHAVEN BOULEVARD,90 AVENUE,COLLISION WITH PEDESTRIAN,1,0
19490897,2024-01-01T05:52:00,40.78925276695704,-73.81928745908492,Queens,Queens,CROSS ISLAND PARKWAY,INTERSTATE 678,COLLISION WITH MOTOR VEHICLE,5,0
19491010,2024-01-01T11:37:00,43.32208956742421,-76.44071281923237,Granby,Oswego,STATE ROUTE 3,AIRPORT ROAD,COLLISION WITH MOTOR VEHICLE,0,1
19491023,2024-01-02T18:15:00,40.65634402003947,-73.54947179832291,Hempstead,Nassau,MERRICK ROAD,MERRICK AVENUE,COLLISION WITH MOTOR VEHICLE,0,2
19491035,2024-01-02T18:25:00,40.72560149479256,-73.43636764310747,Oyster Bay,Nassau,FULTON STREET,NELSON STREET,COLLISION WITH PEDESTRIAN,0,1
19630566,2024-01-01T02:25:00,40.73564034043003,-73.6956446726934,North Hempstead,Nassau,BRYANT AVENUE,NORTH 2ND STREET,COLLISION WITH MOTOR VEHICLE,0,1
19494076,2024-01-05T00:33:00,40.59217889467035,-73.92441251023558,Brooklyn,Kings,FLORENCE AVENUE,GERRITSEN AVENUE,COLLISION WITH MOTOR VEHICLE,1,0
19494908,2024-01-08T00:46:00,40.70224203394053,-73.92009502425958,Brooklyn,Kings,STOCKHOLM STREET,IRVING AVENUE,COLLISION WITH MOTOR VEHICLE,1,2
19494909,2024-01-08T18:10:00,40.56995803634615,-74.09113599764171,Staten Island,Richmond,FATHER CAPODANNO BOULEVARD,LINCOLN AVENUE,COLLISION WITH PEDESTRIAN,1,0
19584404,2024-01-01T03:50:00,40.841040315655114,-73.92195085544762,Bronx,Bronx,SHAKESPEARE AVENUE,EDWARD L GRANT HIGHWAY,COLLISION WITH BICYCLIST,0,1
19584449,2024-01-01T22:45:00,40.70806998174845,-73.80998195599814,Queens,Queens,148TH STREET,86TH AVENUE,COLLISION WITH MOTOR VEHICLE,0,1
19584456,2024-01-01T02:38:00,40.831631990912186,-73.93011199310536,Bronx,Bronx,OGDEN AVENUE,WEST 162ND STREET,COLLISION WITH MOTOR VEHICLE,0,1
19584465,2024-01-01T10:56:00,40.787904602181506,-73.77700565236051,Queens,Queens,CROSS ISLAND PARKWAY,RAMP,COLLISION WITH MOTOR VEHICLE,0,2
19584499,2024-01-01T09:45:00,40.564975014336675,-74.13331099049252,Staten Island,Richmond,CLARKE AVENUE,RENE DRIVE,COLLISION WITH MOTOR VEHICLE,0,1
19584506,2024-01-02T15:10:00,40.67174102248813,-73.8681270556799,Brooklyn,Kings,BLAKE AVENUE,HEMLOCK STREET,COLLISION WITH BICYCLIST,0,1
19496593,2024-01-02T20:56:00,40.76240201769186,-73.97857604382402,Manhattan,New York,AVENUE OF THE AMERICAS,WEST 54TH STREET,COLLISION WITH PEDESTRIAN,0,1
19588496,2024-01-01T07:40:00,40.79970496916838,-73.93552705511077,Manhattan,New York,2ND AVENUE,EAST 120TH STREET,COLLISION WITH MOTOR VEHICLE,0,1
19688358,2024-01-10T04:03:00,40.67464704005339,-73.86310004735773,Brooklyn,Kings,FORBELL STREET,CONDUIT BOULEVARD,COLLISION WITH PEDESTRIAN,0,1
19588506,2024-01-01T16:34:00,40.70187397535777,-73.94384496749416,Brooklyn,Kings,WHIPPLE STREET,BROADWAY,COLLISION WITH OTHER FIXED OBJECT,0,1
19496596,2024-01-06T12:11:00,40.743814776574276,-73.2794291336237,Islip,Suffolk,SOUTHERN STATE PARKWAY,SAGTIKOS STATE PARKWAY,COLLISION WITH MOTOR VEHICLE,0,1
19630686,2024-01-05T18:07:00,40.788401479239994,-73.52084677957319,North Hempstead,Nassau,NORTHERN STATE PARKWAY,RAMP,COLLISION WITH MOTOR VEHICLE,0,2
19631865,2024-01-05T10:14:00,40.83815851684009,-73.28113604314613,Smithtown,Suffolk,SAGTIKOS STATE PARKWAY,SUNKEN MEADOW PARKWAY,COLLISION WITH MOTOR VEHICLE,0,1
19496630,2024-01-06T15:13:00,40.90240600240896,-73.79073550843046,New Rochelle,Westchester,MAIN STREET,EVERETT STREET,COLLISION WITH MOTOR VEHICLE,0,1
19643385,2024-01-07T12:24:00,43.107322980232894,-75.29583696396647,Whitestown,Oneida,COMMERCIAL DRIVE,CHURCH STREET,COLLISION WITH MOTOR VEHICLE,0,1
19630706,2024-01-07T10:26:00,41.656704038189886,-74.6707330397091,Monticello,Sullivan,ROCK RIDGE AVENUE,ROCK RIDGE DRIVE,COLLISION WITH OTHER,0,1
19631869,2024-01-08T16:15:00,41.384847400382796,-73.60064277535896,Southeast,Putnam,INTERSTATE 684 NORTHBOUND,EXIT 9E INTERSTATE 684 NORTHBOUND TO INTERSTATE 84 WESTBOUND,COLLISION WITH MOTOR VEHICLE,0,2
19496839,2024-01-02T11:24:00,42.88030495671549,-77.27606200247735,Canandaigua,Ontario,PARRISH STREET,SOUTH MAIN STREET,COLLISION WITH PEDESTRIAN,0,1
19638170,2024-01-03T10:45:00,41.47450785209886,-74.01762034600462,New Windsor,Orange,UNITED STATES ROUTE 9W,UNION AVENUE,COLLISION WITH MOTOR VEHICLE,0,1
19642303,2024-01-03T06:44:00,41.38752106425613,-73.62098374375141,Southeast,Putnam,ROUTE 22,BIRCH HILL ROAD,COLLISION WITH MOTOR VEHICLE,0,1
19497141,2024-01-01T08:07:00,42.10401513999597,-75.89337962595461,Binghamton,Broome,COURT STREET,ALICE STREET,COLLISION WITH CURBING,0,1
19643431,2024-01-04T15:08:00,41.21722296778802,-74.38060994638171,Warwick,Orange,WARWICK TURNPIKE,CONKLIN ROAD,COLLISION WITH CULVERT/HEADWALL,0,1
19497330,2024-01-04T09:30:00,40.67737716700953,-73.4709227218603,Oyster Bay,Nassau,BROADWAY,VETERANS BOULEVARD,COLLISION WITH SIGN POST,0,1
19643500,2024-01-09T13:25:00,42.86291443501932,-73.77010493592796,Halfmoon,Saratoga,CLIFTON PARK ROAD,ROUTE 9,COLLISION WITH MOTOR VEHICLE,0,1
19645302,2024-01-06T21:46:00,40.7593670024629,-73.70907466789001,North Hempstead,Nassau,NORTHERN STATE PARKWAY,CONNECTING ROAD,COLLISION WITH GUIDE RAIL,0,1
19497548,2024-01-09T18:50:00,40.70761897272454,-73.70488301739775,Hempstead,Nassau,TERRACE AVENUE,HEMPSTEAD TURNPIKE,COLLISION WITH MOTOR VEHICLE,0,1
19531635,2024-01-09T13:55:00,40.91054096656601,-73.56223897533071,Bayville,Nassau,MOUNTAIN AVENUE,BAYVILLE AVENUE,COLLISION WITH BUILDING/WALL,0,1
19497596,2024-01-10T17:40:00,40.858443677697544,-73.08350072780891,Brookhaven,Suffolk,MIDDLE COUNTRY ROAD,MARK TREE ROAD,COLLISION WITH MOTOR VEHICLE,0,1
19497678,2024-01-10T08:22:00,41.31035450296956,-74.15544062329435,Harriman,Orange,STATE ROUTE 17M,HARRIMAN WOODS DRIVE,COLL. W/LIGHT SUPPORT/UTILITY POLE,0,1
19497679,2024-01-08T12:07:00,42.61045801606896,-76.16571696270562,Cortland,Cortland,CLINTON AVENUE,LOCUST AVENUE,COLLISION WITH MOTOR VEHICLE,0,1
19497760,2024-01-06T20:02:00,43.06372224623427,-74.06530437737719,Galway,Saratoga,GREENS CORNER ROAD,MECHANIC STREET,COLL. W/EARTH ELE./ROCK CUT/DITCH,0,1
19497852,2024-01-05T17:00:00,40.75570896599249,-73.70420351232315,Lake Success,Nassau,LAKEVILLE ROAD,DRIVEWAY,COLLISION WITH PEDESTRIAN,0,1
19497867,2024-01-06T17:00:00,43.16582592163198,-76.6205903054219,Conquest,Cayuga,CONQUEST VICTORY TOWN LINE ROAD,UNNAMED STREET,COLL. W/EARTH ELE./ROCK CUT/DITCH,0,1
19645446,2024-01-09T13:41:00,43.02510306451438,-77.16554231918981,Manchester,Ontario,COUNTY ROAD 27,COUNTY ROAD 7,COLLISION WITH MOTOR VEHICLE,0,1
